smiles,log_p
CC[C@@H](OC(=O)CNC(=O)C1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2C1=O)C(=O)C1=CC=CC=C1,4.15
CCC(=O)N1[C@H](C2=CC=C(O2)C2=CC=C(C=C2Cl)[N+]([O-])=O)C2=C(CC(C)(C)CC2=O)NC2=CC=CC=C12,5.55
CC(=O)C1=C(C)NC(SCC(=O)NC2=CC=CC=C2)=C(C#N)[C@H]1C1=CC=CC=C1Cl,4.97
OCCN1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(CCO)C2=O,3.19
COC1=CC=C(NC(=O)C2=CC(=CC(NC(=O)C3=CC=CC=C3)=C2)C(=O)NC2=CC=C(OC)C=C2)C=C1,5.59
COC1=CC=C(C=C1)[C@@H]1[C@@H]2[C@@H](ON1C1=CC=CC=C1C)C(=O)N(C2=O)C1=C(C#N)C2=C(CCCC2)S1,5.83
CCOC(=O)C1=C(NC=C2C(=O)N(C)C(=O)N(C)C2=O)SC2=C1CC[C@@H](CC)C2,5.76
CCOC1=CC(=CC=C1OC(C)C)[C@H]1[C@@H]2CN(CC=C2C(C#N)=C(N)C1(C#N)C#N)C(=O)OC(C)(C)C,5.83
CN(C)C=C1S\C(=N/S(=O)(=O)C2=CC=C(C)C=C2)N(C2CCCCC2)C1=O,4.75
CCOC1=CC=C(C[C@@H]2N(CCC3=CC(OCC)=C(OCC)C=C23)C(=O)C2=C(C)N=CS2)C=C1OCC,4.98
CC1(C)OC[C@H](COC2=C(F)C(=NC(F)=C2Cl)N2CCOCC2)O1,4.07
COC1=CC=CC(=C1)C1=NN=C2OC(N)=C(C#N)[C@@H]([C@H]12)C1=CC(OC)=C(OC)C=C1Br,4.52
CCNC(=O)C(\NC(=O)C1=CC=CC=C1)=C\C1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,4.64
COC(=O)C1=CC=C(C=C1)N([C@H]1CS(=O)(=O)C=C1)C(=O)C(F)(F)F,2.05
CNC1=C(C=O)C(=O)N2C=CC=C(C)C2=N1,2.68
CC(=O)NC1=NC2=CC3=C(C=C2S1)N=C(NC(C)=O)S3,3.13
[O-][N+](=O)C1=CC=CC(=C1)C1CC(=O)C2=C(C1)NC1=CC=CC=C1N(C2C1=CC=CO1)C(=O)C(F)(F)F,4.68
COC1=CC=C(C=C1)C1CC(=O)C2=C(C1)NC1=C(C=CC=C1)N(C2C1=CC(OC)=C(OC)C(OC)=C1)C(=O)C(F)(F)F,4.87
CC1=CC=C(C=C1N1C(=O)[C@H]2[C@H]3C=CC=NN3[C@@H]([C@@H]2C1=O)C(=O)C(C)(C)C)[N+]([O-])=O,3.85
[O-][N+](=O)C1=CC=C(C=C1)C1=NC2=NC3=CC=CC=C3N=C2N1C[C@@H]1CCCO1,3.75
CCOC(=O)C1=C(C)C2=C(CCC(C=O)=C2Cl)N1,3.92
NC1=C(C2=NC(C#N)=C(N=C2N1CC1=CC=C(F)C=C1)C#N)S(=O)(=O)C1=CC=CC=C1,4.86
CCOCCOC(=O)[C@H](C)N1C=NC2=C(C3=C(C[C@@H](C)CC3)S2)C1=O,4.25
CC1=NN=C2N1C1=CC(Cl)=CC=C1N(CCNC1=NC=C(C=C1Cl)C(F)(F)F)C2=O,4.57
CC1=CC=C(C)N1C1=CC=C(C=C1)C1=CC=NC2=NC=NN12,3.5
COC1=CC=C(C=C1OC)C(=O)\C=C\NC1=CC=C(Cl)C(=C1)C(F)(F)F,5.31
COC(=O)\C=C\CN1C(=O)C2=CC=CC=C2C1=O,2.46
C[C@@H](NC(=O)C1CCN(CC1)C(=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,3.48
C[C@]1(NC(=S)N2[C@@H]1NC(=S)N2C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,4.94
CN(C)C(\C=C\NC1=CC(Cl)=CC(Cl)=C1)=C(C#N)C#N,1.59
FC(F)(F)C1=CN=C(NCCN2C(=O)C(NC(=O)C3=CC=C(Cl)C=C3)=CC3=C2CCCC3=O)C(Cl)=C1,5.83
FC(F)(F)C1=CC(Cl)=C(N=C1)[C@H](CC1=CC=CS1)C#N,4.09
C[C@@H](OC1=CC=C(F)C=C1F)C(=O)C1=CN(N=N1)C1=CC=C(OC(F)(F)F)C=C1,5.83
CCOC(=O)[C@H]1N=C([C@H]2[C@@H]1C(=O)N(N(C)C1=NC=C(C=C1Cl)C(F)(F)F)C2=O)C1=C(O)C2=C(C=CC=C2)C1=O,4.38
CC1=C(OCC2=C(F)C=CC=C2Cl)C(=O)C=CN1CC1=CC=C(Cl)C=C1,5.63
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@H]2C1=CC=C(C=C1)C(F)(F)F,4.55
CCOC1=CC=C(CC(=O)C2=C(CCCC2=O)N2CCCC2)C=C1OCC,3.3
COC(=O)C1=C(C)SC2=C1OC(N)=C(C#N)[C@@H]2C1=CC(Br)=CS1,5.06
COC(=O)C1=C(NC(=O)COC2=NON=C2N2CCOCC2)C=C(OC)C(OC)=C1,4.49
CN(C)C1=NC(COC(=O)C2=CC=C(C=C2)N2C=NN=C2)=NC(N)=N1,2.74
COC1=CC=C([C@@H]2CC(=O)N(C3=C(C#N)C4=C(CCCC4)S3)C3=C2C(=O)CCC3)C(OC)=C1,4.55
COC1=CC(OCCN2C(=O)C3=C(C=C4C(=O)N(CCOC5=CC(OC)=CC=C5)C(=O)C4=C3)C2=O)=CC=C1,5.43
CC(C)(C)C(=O)[C@H]1[C@H](C2=CSC=C2)C(C#N)(C#N)[C@H]2C=CC3=CC=CC=C3N12,3.37
CC1=C([C@@H](C2=CC=C3OCOC3=C2)C2=C(C[C@@H](CC2=O)C2=CC=CS2)N1)C(=O)OCCC1=CC=CC=C1,5.44
COC1=CC=CC=C1[C@H]1CC(=O)C2=C(C1)NC(C)=C([C@H]2C1=CC=C(OC(C)=O)C=C1)C(=O)OC1CCCC1,5.81
CCOC1=CC(NC(=O)C2=CC(=C(Cl)C=C2Cl)S(=O)(=O)N2CCOCC2)=C(C=C1OCC)C#N,4.31
NC1=C(C#N)C(C2=C(O1)C(=O)C=C(CO)O2)C1=C(OCC2=CC=CC=C2Cl)C=CC=C1,4.34
COC(=O)CSC1=NC(NCC(C)C)=NC(=N1)N1CCOCC1,3.75
COC1=CC=CC=C1NC(=S)N[C@H](NC(=O)C1=CC=CC=C1C)C(Cl)(Cl)Cl,3.95
COC(=O)C1=C(C)NC(C)=C(C1C1=CN(N=C1C1=CC=CC(=C1)[N+]([O-])=O)C1=CC=CC=C1)C(=O)OC,5.04
CN1N(C(=O)C(N[C@@H](NC(=O)C2=CC=CC(=C2)[N+]([O-])=O)C(Cl)(Cl)Cl)=C1C)C1=CC=CC=C1,3.99
C[C@H]1CN(C[C@H](C)O1)C(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=C2OCOC2=C1,4.19
CC1=CC(=O)C=C(C)N1C1=CC=C(C)C(C)=C1,2.95
CCC1=CC=CC(C)=C1N([C@@H](C)COC)C(=O)CN1C(=NC2=CC=CC=C12)[C@@H](C)O,4.48
COC1=CC(=CC(OC)=C1OC)C1C(C#N)=C(N)OC2=C1C(=O)NC(C)=C2,2.55
O=C(N1CCCC[C@@H](SC2=NN=C3C=CC=CN23)C1=O)C1=CC=CC=C1,3.14
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)OCCN1C(=O)C2C(C3C4=C(C=CC=C4)C2C2=C3C=CC=C2)C1=O,4.17
COC1=C(Cl)C=CC(Cl)=C1C(=O)NC1=CC=C(C)C=C1C,4.0
CCOC(=O)C1=C(C)SC(N)=N1,1.74
O=C(OC1=CC=C2C=C(C3=NC4=CC=CC=C4S3)C(=O)OC2=C1)C1=CC=CC=C1,5.7
CC(C)CCN1C(NCCO)=NC2=C1C(=O)N(C)C(=O)N2C,2.93
CCOC(=O)C1=C(N)N2C(=O)\C(SC2=C(C1C1=CC=C(C=C1)C(=O)OC)C(=O)OC)=C\C1=CC=C(C=C1)C(=O)OC,6.95
BrC1=CC=C(CON2[C@H]3CCCC[C@@H]3N(OCC3=CC=C(Br)C=C3)C(=O)C2=O)C=C1,5.49
COCCN1C(C)=CC(C(=O)CSC2=C3C(C)=C(C)SC3=NC=N2)=C1C,4.59
COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)CSC2=C3C4=C(C[C@H](C)CC4)SC3=NC=N2)=C1,5.79
CC1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)C=C1C,3.9
COC(=O)[C@@H](NC(=O)CONC1=CC[C@@]2(C)[C@H]3CC[C@]4(C)[C@@H](CC[C@@]4(O)C(C)=O)[C@H]3CCC2=C1)C1=CC=CC=C1,6.27
CCCC[C@@]1(NN(C(=S)N1)C1=CC=C(C)C=C1)C1=CC=CC=C1,5.1
NC1=C2C(SC3=C2CCCC3)=NC(SCC(=O)N(CCO)CCO)=N1,3.2
CC1=CC2=NSN=C2C(=C1C)[N+]([O-])=O,2.64
CCOP(=O)(CC1=CC=C(CP(=O)(OCC)OCC)O1)OCC,3.25
COC1=CC=C(C=C1)\N=C\C1=CC=C(\C=N\C2=CC=C(OC)C=C2)C=C1,5.24
CCCC1=C2C(OC(N)=C(C(=O)OC)[C@]22C(=O)N(CC(N)=O)C3=CC=CC=C23)=NN1,4.48
O=C(NC1=CC(=CC=C1)C1=NC2=CC=CC=C2N=C1)C1=CC=CS1,4.34
ClC1=CC=C(C=C1)N1C(=O)[C@H]2ON([C@@H]([C@H]2C1=O)C1=CC=CC=C1OS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,6.47
CCCC(=O)OCC(=O)NC1=CC=C(F)C=C1Cl,3.02
FC1=CC=C(NC(=O)CN2C(=O)\C(=C3/SC(=S)N(CC4=CC=CO4)C3=O)C3=CC=CC=C23)C=C1,6.36
CC1=CC=CC=C1C1=NOC(CCl)=N1,3.3
O=C1[C@@H](CSCC2=CC=CC=C2)NC(=S)N1C1CCCCC1,4.58
CCOC(=O)N1CCN(CC1)C(=O)C1=CC=C(C=C1)N1C(=O)[C@H]2CCCC[C@@H]2C1=O,3.74
CCOCCOC(=O)C1=CC=C(NC(=O)COC2=CC=C(C)C=C2Br)C=C1,5.36
COC1=CC=C(OC)C(NC(=O)C2=CC=C(NC3=C(Cl)C(=O)N(C4CCCCC4)C3=O)C=C2)=C1,5.96
CN1C2=C(C=CC=C2)C(C)(C)C1=CC=CC(=O)C(F)(F)F,4.41
C[C@H]1CCC2=C(C1)SC(NC(=O)C1=CC=C(F)C(F)=C1)=N2,4.79
COC1=CC=C(C=C1)N1C(=S)N=C(N[C@@H]([C@@H](OC2=CC=C(Cl)C=C2)N2C=NC=N2)C(C)(C)C)C1(C)C,5.56
CCCCCCSC1=C(C#N)C(C2=CC=CS2)C(C(=O)NC2=C(OC)C=CC=C2)=C(C)N1,6.28
ClC1=C(Cl)[C@]2(Cl)[C@@H]3C=CC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,5.69
COC1=CC=C2\C(=C\NC3=C(C)N(C)N(C3=O)C3=CC=CC=C3)C(=O)N(CC3=CC=CO3)C(=O)C2=C1,4.66
CCCCC(=O)NC1=CC=C(F)C(=C1)[N+]([O-])=O,3.04
CCO\C(O)=C\C1=NC2=NON=C2N=C1O,1.61
CCOC1=CC=C(C=C1OC)[C@@H]1OC2=C(N=NC(SC)=N2)C2=CC=CC=C2N1C(=O)CC,3.95
O=C(NCCCCNC(=O)\C=C\C1=CC=C2OCOC2=C1)\C=C\C1=CC2=C(OCO2)C=C1,4.59
COC(=O)C1=CC=C(OC(=O)C2=CC(OC)=CC(OC)=C2)C=C1,4.64
COC1=CC=C(C=C1CSC1=CC=CC=N1)[C@H]1C(C#N)=C(N)N(C2=C1C(=O)CCC2)C1=CC=CC=C1C(F)(F)F,5.45
CC(C)C(=O)N[C@H](OC1=CC=C(C=O)C=C1)C(Cl)(Cl)Cl,3.68
CC(C)[C@H](N1C(=O)C2=CC=CC=C2C1=O)C(=O)NC1=NC(=CS1)C1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,5.32
CC(C)OC(=O)C1=C(CSC2=C(C=C3CCCCCC3=N2)C#N)OC(N)=C(C#N)[C@@H]1C1=CC=NC=C1,5.43
CC1=CC=CC=C1OCC(=O)NCCNC(=O)COC1=CC=CC=C1C,4.25
CC(=O)N1CC(=O)N(CC(=O)N(CC2=CC=CC=C2)C2=NC(=CS2)C2=CC=CC=C2)C1=S,4.43
COC1=CC(=CC(OC)=C1OC)[C@H]1C(C(=O)C2=CC=CC=C2)=C(N)N(C2=C1C(=O)CCC2)C1=CC=CC=C1C(F)(F)F,4.51
CC1=NN=C(S1)N1[C@@H](C2=C(OC3=CC=CC=C3C2=O)C1=O)C1=CC=CC(OCC=C)=C1,4.52
CCOC1=CC(C=C2C(=O)N(C)C(=S)N(C)C2=O)=CC(I)=C1OCC#C,3.72
COC1=NC(NC2=CC=CC=C2)=NC(Cl)=N1,2.89
OCCN1C(=O)C2=CC=C(OC3=CC(OC4=CC=C5C(=O)N(CCO)C(=O)C5=C4)=CC=C3)C=C2C1=O,4.61
COC1=CC(=CC=C1)C1=CN2C(=NC3=C2C(=O)N(C)C(=O)N3C)N1C1=CC(C)=CC=C1,4.16
CCC1=CC=C(C=C1)C1=CSC(=N1)C(=C\NC1=CC=C2OCOC2=C1)\C#N,6.59
CCN(C(=O)CN1C(=O)[C@H]2CCCC[C@H]2C1=O)C1=NN=C(S1)C1=CC=C(Cl)C=C1,4.91
COC1=CC=C(C=C1)[C@@H](C)N1C(C)=C2C(=C1C)C(C)=NN=C2C,3.43
C[C@@H]1CCCN(C1)C1=NC2=C(N1CCSC1=NC3=CC=CC=C3S1)C(=O)N(C)C(=O)N2C,5.05
O=C(CSC1=C(C#N)C(SCC(=O)OCC2=CC=CC=C2)=NS1)OCC1=CC=CC=C1,5.6
O=C(CCCCCN1C(=S)S\C(=C\C2=CC=CS2)C1=O)N1CCOCC1,4.92
CC1=C(C(=O)C2=CC=C(OCC(=O)OCC=C)C=C2O1)C1=CC=C(Cl)C=C1,4.84
CCC1=CC2=C3N(C(=O)[C@@]4(C3=C1)C(C#N)=C(N)OC1=C4C(=O)CC(C)(C)C1)C(C)(C)C=C2C,5.39
CCCSC1=NC2=C(SCC2)C(=O)N1C1=CC=C(Br)C=C1,4.61
CCCCCC(=O)NC1(CCC)CCCC1,4.28
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1C1=CC=CC(I)=C1,4.48
CCCCN1[C@H]2[C@@H](N(C)C1=O)N(CCCC)C(=O)N2C,2.69
CC(=O)C1=C(C)N=C(SCCOC2=CC=CC=C2)S1,3.86
O=C1[C@@H]2[C@@H](OC3([C@@H]2C(=O)N1C1=CC=CC=C1)C(=O)C1=CC=CC=C1C3=O)C1=CC=CC=C1,4.0
CCC1=CC=C(C=C1)[C@H]1N2C(=O)CCSC2=NC(C)=C1C(=O)OC(C)C,4.75
CC1=CC2=C([C@@H](C3=CC=CC(F)=C3F)C(C#N)=C(N)O2)C(=O)O1,3.1
NNC1=C(F)C(F)=NC(F)=C1F,0.86
O=C(NC1=CC=C(C=C1)N1CCN(CC1)C(=O)C1=CC=CS1)\C=C\C1=CC=CC=C1,4.94
CCOC(=O)C1=C(C)NC(=S)N[C@@H]1C1=CC=C(OCC2=CC=C(Cl)C=C2)C(OCC)=C1,5.31
COC1=CC=C(C(=O)OCC(=O)C2=C(C)N(C[C@@H]3CCCO3)C(C)=C2)C(OC)=C1,4.18
CC1=C(SC2=C1C(=O)N1CCCCCC1=N2)C(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,4.13
CC(=C)CSC1=NN=C(N1C1CCCC1)C1=CC=CC(=C1)S(=O)(=O)N1CCOCC1,4.73
O=C(CSC1=NN=C(O1)C1=CC=CS1)NCCN1C(=O)CSC1=O,2.31
CN1C(=NC2=CC=CC=C12)[C@@H](C#N)C(=O)[C@@H](SC1=CC=CC=C1)C1=CC=CC=C1,5.28
FC(F)OC1=CC=C(NC(=O)C2=CC=C(COC3=CC=C(I)C=C3)O2)C=C1,5.99
CC1=CC=C(CN2C(=S)S\C(=C/[C@H]3CCC=CC3)C2=O)C=C1,6.26
ClC1=CC=C(C=C1)C(=O)NCCC1=CC=CC=C1,3.71
ClC1=CC(=CC=C1)N1CCN(CC1)C(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCOCC1,4.34
CC(=O)C1=CC=C(NC(=O)CNC(=O)CNC(=O)[C@@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)C=C1,3.39
CC1=CC=CC(C)=C1NC(=O)CN1C=C(C(=O)C2CC2)C2=CC=CC=C12,3.47
CCOC(=O)C1=C(NC(=O)CSC2=NN=C(C)S2)SC2=C1CCCCC2,5.03
CC1=CC=C(N(C[C@H](O)CN2C3=C(C=CC=C3)C3=C2C=CC=C3)S(C)(=O)=O)C(C)=C1,5.56
CC1CCC2(CC1)N=C(C(=O)N2CC(=O)NC1=CC=C2OCCOC2=C1)C1=CC=CC=C1,5.07
CC(C)CN1C(=S)S\C(=C/[C@H]2CCC=CC2)C1=O,6.66
C[C@]12CO[C@@]3(C[C@H]1CC[C@]23C)C(=O)NCC(F)(F)F,3.11
COCCCNC(=O)C1=CC(Br)=C(C)C(C)=C1C,2.93
COC1=C2N(CC=C)\C(SC2=CC=C1)=N\C(=O)C1=CC(OC)=C(OC)C(OC)=C1,5.14
CC[C@@H]1CCCCN1C(=O)COC1=CC=CC2=C1CCN(CC1=CC=C(Cl)C=C1)C2=O,5.23
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)\N=C1\SC2=CC(=CC=C2N1C)[N+]([O-])=O,5.84
CC1=NN(C(N)=C1C1=CC=CC=C1)C1=CC=CC=C1,3.27
COC1=C(NC(=O)C2=C(C)NC3=NC(SCC4=C(F)C=CC=C4)=NN3C2C2=CC=NC=C2)C=CC=C1,4.66
COC1=C(OC)C=C2[C@H](COC3=CC=C4C(C)=CC(=O)OC4=C3)N(CCC2=C1)C(=O)C1CCCCC1,5.07
FC1=C(F)C(F)=C(C(=O)NC2=CC=C(N3CCN(CC3)C(=O)C3=CC=CO3)C(Cl)=C2)C(F)=C1F,5.85
CCCOC1=CC=C(NC(=O)C[C@@H]2N(C3CC3)C(=S)N(C2=O)C2=CC=C(Cl)C=C2)C=C1,5.41
CN1C=C(C(C)=N1)C1=CC(=NC(SCC(=O)NCC=C)=C1C#N)C(F)F,3.74
ClC1=CC=CC(Cl)=C1CN1C=CC(NC2=NN=C(CC3=CC=C(C=C3)N3C=NN=N3)S2)=N1,4.99
C[C@H](N1N=C(C=C1C)C(F)(F)F)C1=NN=C(NC2=NN(CC3=CC=CC=C3)C=C2)S1,5.34
CN1N=CC(Br)=C1C(=O)N1CCCCCC1,2.63
COC(=O)C1=CC(OC)=C(OC)C=C1NC(=O)CSC1=NN=CN1C,2.78
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(=O)NC(C)=C1C(=O)OC(C)C,3.75
CC1=NN(C(=O)C2=CC=CC=C2Cl)[C@@](O)(C1)C1=CC=C(Cl)C=C1,3.73
COC1=CC=CC=C1\C=N\N1C(C)=CC(C)=C(C#N)C1=O,3.08
FC(F)C(F)(F)COCC1=CC(=CC=C1)C(=O)N1CC[C@H](N2N=CC=C12)C(F)(F)F,4.27
FC(F)(F)C1=CC(=NC2=CC(=NN12)C(=O)NC[C@H]1CCCO1)C1CC1,3.33
CCN1C=C(CN(C)C(=O)C2=CC3=CC(Br)=CC=C3OC2=O)C(C)=N1,3.27
C[C@@H]1CCCCN1C(=O)CCCCC(=O)N1CCCC[C@H]1C,3.42
CCCN1C2=C(C=CC=C2)C2=C1N=C(SCC(=O)N[C@H](C)C1=CC=CC=C1)N=N2,4.36
CCCC1=C([C@@H](NC(=O)N1)C1=CC=C2OCOC2=C1)C(=O)OCC,3.59
COC1=CC(=CC=C1OCC1=CC=CC(F)=C1)[C@H]1C2=C(NN=C2C)OC(N)=C1C#N,4.42
CC1=CC=C(O1)\C=C\C(=O)NCCNC(=O)\C=C\C1=CC=C(C)O1,3.97
COCCCNC(=S)N1[C@H](C)CCC[C@H]1C,2.8
CCSCCOC(=O)C1=C(C)NC2=C([C@H]1C1=CC=C3OCOC3=C1)C(=O)C[C@H](C2)C1=CC=CS1,5.0
FC(F)OC1=C(Cl)C=C(NC(=S)NC[C@@H]2CCCO2)C=C1,3.74
CN(CC1=C(C)N(C)N=C1C)C(=O)C1=CC=C(CN2N=C(C)C(=C2C)[N+]([O-])=O)O1,3.27
C[C@@H](N1N=C(C(F)F)C(Br)=C1C)C(=O)N(C)CC1=C(C)N(C)N=C1,3.12
ClC1=C(SC2=CC(Cl)=CC=C12)C(=O)N1CCN(CC1)C(=S)NC[C@H]1CCCO1,4.83
C[C@H]1CN(C[C@@H](C)O1)C(=O)C1=NN2C(=C1)N=C(C=C2C(F)(F)F)C1=CN(C)N=C1C,4.11
CN1C=C(C(C)=N1)C1=NC2=C(C=NN2C(=C1)C(F)(F)F)C(=O)N(C1CCCCC1)C1CCCCC1,5.81
C[C@H](N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)C(=O)NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,6.63
C[C@H](N1N=C(C(Cl)=C1C)C(F)(F)F)C(=O)N1CCOCC1,3.08
ClC1=CC=C(N2C(=O)[C@H]3N=NN(CC(=O)NC4=CC=CC=C4)[C@H]3C2=O)C(Cl)=C1,4.3
CCN1C=CC(CN(C)C(=O)C2=CC=CC=C2COC2=CC=C(F)C=C2F)=N1,4.43
CC1=CC=C(Cl)C(OCC2=CC=C(O2)C2=NN3C=NC4=NNC=C4C3=N2)=C1,4.4
NN1C(COC2=CC=CC=C2)=NN=C1SC(F)F,1.85
CCN1C(CCN2N=C(C)C(Br)=C2C)=NN=C1SCC(=O)NCC=C,3.53
FC1=CC(F)=C(F)C(OCC2=CC=C(O2)C(=O)NC2CC2)=C1F,3.54
CCOCCOC(=O)C1=C(C)NC2=C([C@@H]1C1=CC=C(C)C=C1)C(=O)CCC2,3.89
C[C@H](N1C=C(C=N1)[N+]([O-])=O)C1=NN2C=NC3=C(C=NN3C3=CC=CC=C3)C2=N1,3.73
CCN1C(SCC2=NN3C=NC4=C(C=NN4C)C3=N2)=NN=C1C1=NN(C)C(=C1)C(F)(F)F,3.85
CCOC(=O)N1CCN(CC1)C(=O)C1=NOC2=C1C[C@H](CC2)C(C)(C)C,4.52
CC1=NC2=CC(=NN2C(=C1)C(F)(F)F)C1=NN=C(O1)C1=CC=CC(=C1)C(F)(F)F,4.92
CCCOC(=O)C1=C(NC(=O)C2CCN(CC2)S(C)(=O)=O)SC(C(N)=O)=C1C,3.9
CC(C)COC1=CC=C(C=C1)C(=O)N1N=C(C[C@@]1(O)C(F)F)C(F)F,5.16
CC(C)(C)C1=CC(=NC(SCCNC(=O)C2CCCCC2)=N1)C(F)(F)F,5.77
CCN1C=C(C=N1)C1=NN2C=NC3=C(C(C)=C(C)S3)C2=N1,3.77
CCCNC(=O)N1CCN(CC1)C(=O)NCCC,1.04
O=C(N[C@H](SC1=NC=CC=N1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1,3.62
CC1=NC2=NN=C(SCC3=CC=C(C=C3)C(=O)C3=CC=CC=C3)N2C(C)=C1,4.43
CC(=O)N[C@@H]1[C@@H](O)[C@@H]2OC(C)(C)OC[C@H]2O[C@@H]1OC1=C2C=CC=CC2=CC=C1,3.8
CCOC(=O)C1=C(C)N=C2S\C(=C/C3=CC=C(OC(C)=O)C=C3)C(=O)N2C1C1=CC=CS1,4.77
CCOC(=O)C1=C(C)N=C(NCCNC2=NC(C)=C(S2)C(=O)OCC)S1,4.66
CN(C(=O)C1=C(F)C(F)=C(F)C(F)=C1F)C(C)(C)C,3.45
CCCC[C@H](CC)CN1C(SCC(=O)NC2=CC=C(OC)C=C2)=NC2=C1C(=O)N(C)C(=O)N2C,5.51
FC(F)(F)C(=O)C1=CN(CC(=O)N2CCCCCC2)C2=CC=C(Br)C=C12,4.62
O=S(=O)(\C=C\C=C\SC1=CC=CC=C1)C1=CC=CC=C1,4.03
CC(=O)NC1=CC=C(C=C1)[C@H]1C2=C(NN=C2C2=C(C)SC(C)=C2)OC(N)=C1C#N,4.26
CC(=O)NC1=CC=C(C=C1)[C@@H]1C2=C(OC(N)=C1C#N)N(N=C2C)C1=CC=CC(Cl)=C1,4.93
[O-][N+](=O)C1=C(\C=N\C2=CC=C(C=C2)\N=C\C2=C(C=CC=C2)[N+]([O-])=O)C=CC=C1,2.95
BrC1=CC=C(S1)[C@@H]1[C@H](N2[C@H](C=CC3=CC=CC=C23)C1(C#N)C#N)C(=O)C1=CC=CC=C1,5.05
CN(CCO)S(=O)(=O)C1=CC=C2C(OC(=O)C3=CC(=CC=C23)S(=O)(=O)N(C)CCO)=C1,3.2
CCOCC1=C(C)C=C(C)C([C@H]2C3=C(NN=C3C)OC(N)=C2C#N)=C1C,4.09
CC1=CC=CC=C1O[C@H]1[C@@H](N(CC2=CC=C3OCOC3=C2)C1=O)C1=CC=C2OCOC2=C1,4.37
COC1=CC=CC=C1NC(=O)C1=C(C)NC(SCC(=O)NC2=CC=C(C)C(Cl)=C2)=C(C#N)[C@@H]1C1=CC=CO1,6.27
BrC1=CC=C(\C=N/S(=O)(=O)C2=CC=CS2)C=C1,2.14
CC1=CC=C(SCC(=O)NCC2=CC(CNC(=O)CSC3=CC=C(C)C=C3)=CC=C2)C=C1,5.08
O=C(CN1C(=O)C2=CC=CC=C2S1(=O)=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1,4.73
CC1=CC=C(C=C1)C1=NN2C(S[C@H](CC2=O)C2=CC=CC(=C2)[N+]([O-])=O)=N1,4.49
CC(C)OCCCNC(=O)C(=O)NCC1=CC=C(C=C1)C(C)C,4.57
COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=CC(=C1)C#N,3.44
CCOC1=CC=C(C=C1)N1CN=C2S\C(=C/C3=C(C=C(OC)C(OC)=C3)[N+]([O-])=O)C(=O)N2C1,4.93
CC(C)OP(=O)(OC(C)C)[C@@H](NC1=CC=CC=C1C)C1=CC=CC=C1F,5.63
CCN1C(SCC(=O)NC2=CC=C(C=C2)C(=O)OC)=NN=C1C1=CC=CC=C1,4.24
COC1=CC=C(C=C1OC)[C@H]1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,4.34
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(NC(=O)CSCC2=CC=CC=C2)C=C1,5.38
CCOC1=CC=C(Br)C=C1[C@@H]1N2N=CN=C2NC2=C1C(=O)CC(C)(C)C2,3.85
CCOC(=O)CSC1=NN=NN1C1=C2C=CC=CC2=CC=C1,3.8
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)N(CC#C)C2=O,2.28
C(COC1=NN=NN1C1=CC=CC=C1)OC1=NN=NN1C1=CC=CC=C1,3.72
CS(=O)(=O)N(CC(=O)N1CCC2=CC=CC=C2C1)C1=CC=C(OCC2=CC=CC=C2)C=C1,4.91
CCCOC1=CC=C(C=C1)N1C(=O)C[C@H](N2CCNC2=S)C1=O,2.68
CS(=O)(=O)N(CC(=O)NC1=C(F)C=CC=C1F)C1=CC(Cl)=C(Cl)C=C1Cl,4.34
CC(C)N(CC1=NC(=NO1)C1=CC=CC=C1)C(=O)C1=CC=CC=C1CCC1=CC=CC=C1,5.98
